6	понимают	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#737.61#737.95
7	что	что	PRON	_	Case=Acc	_	_	_	@avk1974m-words#@avk1974m-words#738.69#739.085
8	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#739.085#739.48
9	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#739.48#739.875
10	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#739.875#740.27
11	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#740.91#741.203
12	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#741.203#741.496
13	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#741.496#741.789
14	вот	вот	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#741.789#742.082
15	видите	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#742.082#742.375
16	как	как	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#742.375#742.668
17	эффективно	эффективно	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#742.668#742.961
18	как	как	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#742.961#743.254
19	эффективно	эффективно	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#743.254#743.55
20	работает	работать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#747.76#748.01
21	методология	методология	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#748.01#748.26
22	мышления	мышление	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#748.26#748.51
23	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#748.8#749.42
24	ну	ну	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#749.71#750.0
25	вот	вот	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#751.56#751.776
26	если	если	SCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#751.776#751.992
27	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#751.992#752.21
28	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#757.05#757.39
29	да	да	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#757.39#757.73
30	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#757.73#758.07
31	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#758.07#758.41
32	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#758.41#758.75
33	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#758.75#759.09
34	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#759.09#759.43
35	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#759.43#759.77
36	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#759.77#760.11
37	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#760.11#760.45
38	ксения	ксение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#760.45#760.79
39	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#760.79#761.13
40	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#761.13#761.47
41	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#761.47#761.81
42	расскажу	рассказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#761.81#762.15
43	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#762.15#762.49
44	небольшой	небольшой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#762.49#762.83
45	секрет	секрет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#762.83#763.17
46	про	про	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#763.17#763.51
47	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#763.51#763.85
48	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#763.85#764.19
49	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#764.19#764.53
50	с	с	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#764.53#764.87
51	которыми	который	PRON	_	Case=Ins	_	_	_	@avk1974m-words#@avk1974m-words#764.87#765.21
52	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#765.21#765.55
53	общаетесь	общаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@avk1974m-words#@avk1974m-words#765.55#765.89
54	находятся	находиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@avk1974m-words#@avk1974m-words#765.89#766.23
55	на	на	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#766.23#766.57
56	вершине	вершина	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#766.57#766.91
57	социальной	социальный	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#766.91#767.25
58	пирамиды	пирамида	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#767.25#767.59
59	на	на	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#767.59#767.93
60	вершину	вершина	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#767.93#768.27
61	социальной	социальный	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#768.27#768.61
62	пирамиды	пирамида	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#768.61#768.95
63	вылезают	вылезать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#768.95#769.29
64	только	только	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#769.29#769.63
65	те	тот	DET	_	Case=Nom|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#769.63#769.97
66	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#769.97#770.31
67	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#770.31#770.65
68	у	у	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#770.65#770.99
69	которых	который	PRON	_	Case=Gen	_	_	_	@avk1974m-words#@avk1974m-words#770.99#771.33
70	очень	очень	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#771.33#771.67
71	неплохо	неплохо	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#771.67#772.01
72	с	с	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#772.01#772.35
73	мышлением	мышление	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#772.35#772.69
74	и	и	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#772.69#773.03
75	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@avk1974m-words#@avk1974m-words#773.03#773.37
76	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@avk1974m-words#@avk1974m-words#773.37#773.71
77	тренируют	тренировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#773.71#774.05
78	в	в	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#774.05#774.39
79	боях	бой	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#774.39#774.73
80	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#774.73#775.07
81	и	и	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#775.07#775.41
82	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#775.41#775.75
83	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@avk1974m-words#@avk1974m-words#775.75#776.09
84	тоже	тоже	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#776.09#776.43
85	тренировали	тренировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#776.43#776.77
86	в	в	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#776.77#777.11
87	боях	бой	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#777.11#777.45
88	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#777.45#777.79
89	но	но	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#777.79#778.13
90	для	для	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#778.13#778.47
91	большинства	большинство	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#778.47#778.81
92	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#778.81#779.15
93	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#779.15#779.49
94	у	у	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#779.49#779.83
95	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@avk1974m-words#@avk1974m-words#779.83#780.17
96	нету	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#780.17#780.51
97	возможности	возможность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#780.51#780.85
98	проходить	проходить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#780.85#781.19
99	обучение	обучение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#781.19#781.53
100	в	в	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#781.53#781.91
101	такой	такой	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#782.08#782.419
102	эээ	эээ	NOUN	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#782.419#782.758
103	ну	ну	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#782.758#783.097
104	как	как	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#783.097#783.436
105	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#783.436#783.775
106	боевой	боевой	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#783.775#784.114
107	обстановке	обстановка	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#784.114#784.453
108	а	а	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#784.453#784.792
109	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#784.792#785.131
110	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#785.131#785.47
111	создаем	создавать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#785.47#785.809
112	обстоятельства	обстоятельство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#785.809#786.148
113	искусственно	искусственно	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#786.148#786.487
114	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#786.487#786.826
115	для	для	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#786.826#787.165
116	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#787.165#787.504
117	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@avk1974m-words#@avk1974m-words#787.504#787.843
118	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#787.843#788.182
119	могли	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#788.182#788.521
120	эээ	эээ	INTJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#788.521#788.86
121	точно	точно	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#788.86#789.199
122	так	так	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#789.199#789.538
123	же	же	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#789.538#789.877
124	тренировать	тренировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#789.877#790.216
125	интеллектуальные	интеллектуальный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#790.216#790.555
126	навыки	навык	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#790.555#790.894
127	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#790.894#791.233
128	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@avk1974m-words#@avk1974m-words#791.233#791.572
129	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@avk1974m-words#@avk1974m-words#791.572#791.911
130	могли	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#791.911#792.25
131	точно	точно	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#792.25#792.589
132	так	так	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#792.589#792.928
133	же	же	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#792.928#793.267
134	хитро	хитро	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#793.267#793.606
135	пикироваться	пикироваться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@avk1974m-words#@avk1974m-words#793.606#793.945
136	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#793.945#794.284
137	та	тот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#794.284#794.623
138	обсуждать	обсуждать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#794.623#794.962
139	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#794.962#795.301
140	видеть	видеть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#795.301#795.64
141	правду	правда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#795.64#795.979
142	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#795.979#796.318
143	дальше	далеко	ADV	_	Degree=Cmp	_	_	_	@avk1974m-words#@avk1974m-words#796.318#796.657
144	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#796.657#796.996
145	ть	ть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#796.996#797.34
146	на	на	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#800.87#801.203
147	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@avk1974m-words#@avk1974m-words#801.203#801.536
148	шага	шаг	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#801.536#801.87
149	вперед	вперед	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#490.99#491.254
150	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#491.254#491.518
151	так	так	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#491.518#491.782
152	далее	далее	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#491.782#492.046
153	да	да	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#492.046#492.31
154	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#494.22#494.77
155	сбиваемся	сбиваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kas1981f-words#@kas1981f#495.01#495.385
156	да	да	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#495.385#495.76
157	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#495.76#496.135
158	вот	вот	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#496.135#496.51
159	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#496.51#496.885
160	почему	почему	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#496.885#497.26
161	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#497.26#497.635
162	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#497.635#498.01
163	решила	решить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#498.01#498.385
164	взять	брать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#498.385#498.76
165	интервью	интервью	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#498.76#499.135
166	потому	потому	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#499.135#499.51
167	что	что	SCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#499.51#499.885
168	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kas1981f-words#@kas1981f#499.885#500.26
169	показалось	казаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kas1981f-words#@kas1981f#500.26#500.635
170	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#500.635#501.01
171	что	что	SCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#501.01#501.385
172	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#501.385#501.76
173	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#501.76#502.135
174	который	который	PRON	_	Case=Nom	_	_	_	@kas1981f-words#@kas1981f#502.135#502.51
175	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#502.51#502.885
176	невероятно	невероятно	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#502.885#503.26
177	сделали	делать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#503.26#503.635
178	интересную	интересный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#503.635#504.01
179	карьеру	карьера	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#504.01#504.385
180	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#504.385#504.76
181	прошли	пройти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#504.76#505.135
182	большой	большой	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#505.135#505.51
183	путь	путь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#505.51#505.885
184	от	от	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#505.885#506.26
185	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#506.26#506.65
186	что	что	SCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#506.77#507.075
187	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#507.075#507.38
188	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#507.38#507.685
189	психоаналитиком	психоаналитик	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#507.685#507.99
190	и	и	CCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#508.11#509.0
191	ээ	ээ	NOUN	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#509.0#509.89
192	там	там	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#511.01#511.95
193	ну	ну	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#513.59#513.916
194	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#513.916#514.242
195	ну	ну	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#514.242#514.568
196	ладно	ладно	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#514.568#514.894
197	психотерапевтом	психотерапевт	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#514.894#515.22
198	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#515.22#515.55
199	психиатром	психиатр	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#515.71#516.41
200	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#516.41#517.11
201	прошли	пройти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#517.11#517.81
202	путь	путь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#518.12#518.481
203	вот	вот	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#518.481#518.842
204	от	от	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#518.842#519.203
205	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#519.203#519.564
206	до	до	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#519.564#519.925
207	генерального	генеральный	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#519.925#520.29
208	продюссера	продюссер	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#520.44#520.94
209	без	без	ADP	_	_	_	_	_	@kas1981f-words#@kas1981f#520.94#521.44
210	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@kas1981f-words#@kas1981f#522.9#523.39
211	не	не	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#524.71#525.043
212	принимали	принимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#525.043#525.376
213	никаких	никакой	DET	_	Case=Gen|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#525.376#525.71
214	решений	решение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@kas1981f-words#@kas1981f#525.86#526.217
215	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#526.217#526.574
216	вдруг	вдруг	ADV	_	Degree=Pos	_	_	_	@kas1981f-words#@kas1981f#526.574#526.931
217	вот	вот	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#526.931#527.29
218	ну	ну	PART	_	_	_	_	_	@kas1981f-words#@kas1981f#527.44#527.81
219	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kas1981f-words#@kas1981f#543.08#543.411
220	слушайте	слушайт	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@kas1981f-words#@kas1981f#543.411#543.742
221	согласитесь	согласиться	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Mid	_	_	_	@kas1981f-words#@kas1981f#543.742#544.073
222	/	/	PUNCT	_	_	_	_	_	@kas1981f-words#@kas1981f#544.073#544.404
223	что	что	SCONJ	_	_	_	_	_	@kas1981f-words#@kas1981f#544.404#544.735
